plot.id,ing_sp,speciesClassName,n_tree_alive,ba_sum_alive,ba_sum_dead,ba_skew,n_measured_alive,lead_sp,forest,MaT,SDmT,MAXmT,MINmT,MaDR,aTR,ISO,DD0,DD5,DD10,TaP,SDmP,MAXmP,MINmP,TaPET,SDmPET,MAXmPET,MINmPET,TaR,SDmR,MAXmR,MINmR,MwaqT,McoqT,MweqT,MdrqT,MwaqP,McoqP,MweqP,MdrqP,MwaqR,McoqR,MweqR,MdrqR,MwaqPET,McoqPET,MweqPET,MdrqPET,ARi,ThHUi,ThARi,RedN,avgDepOxN,avgDepOxS,BDRICM_02_apr_2014,bio_10,bio_1,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,BLD_sd3_M_02_apr_2014,CEC,CLYPPT_sd3_M_02_apr_2014,CRFVOL_sd3_M_02_apr_2014,ORCDRC_sd3_M_02_apr_2014,PHIHOX_sd3_M_02_apr_2014,SLTPPT,SNDPPT_sd3_M_02_apr_2014,var10,var1,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,var2,var21,var22,var23,var24,var25,var26,var27,var28,var29,var30,var3,var31,var32,var33,var34,var35,var36,var37,var38,var39,var40,var4,var41,var42
72627,20,short-lived broadleaves,895,15036250,389531.25,1.103179912,18,6,mixed,10.38703704,5.941099354,18.97777778,1.433333333,7.817592593,17.54444444,0.456275689,3819.033333,3631.522222,2936.966667,764.6444444,32.85107683,128.7111111,18.45555556,674.3877778,39.86659451,116.7377778,9.577777777,3677.254111,204.0580217,595.0835556,55.13377778,17.41111112,2.525925925,14.51851853,7.359259266,83.96296298,57.37777777,94.44444444,37.94074074,513.88,88.98892596,389.4982593,289.222037,100.9474075,14.3637037,76.74703708,48.13592593,1.136712,118.6666667,45.01207007,2399.663818,772.2223511,1442.513062,240,165,95,23,769,78,46,15,223,151,223,185,76,33,5549,218,-7,225,165,54,1363,15,12,5,45,60,27,61,2895,2825,2753,34796,18959,2747,2900,2772,2852,878,8320,769,76,78,46,15,223,151,223,185,73,78,46,33,74,769,552,710,77,10850,4358,35,27,12,5549,115,522
72627,20,short-lived broadleaves,895,15036250,389531.25,1.103179912,18,6,mixed,10.38703704,5.941099354,18.97777778,1.433333333,7.817592593,17.54444444,0.456275689,3819.033333,3631.522222,2936.966667,764.6444444,32.85107683,128.7111111,18.45555556,674.3877778,39.86659451,116.7377778,9.577777777,3677.254111,204.0580217,595.0835556,55.13377778,17.41111112,2.525925925,14.51851853,7.359259266,83.96296298,57.37777777,94.44444444,37.94074074,513.88,88.98892596,389.4982593,289.222037,100.9474075,14.3637037,76.74703708,48.13592593,1.136712,118.6666667,45.01207007,2399.663818,772.2223511,1442.513062,240,165,95,23,769,78,46,15,223,151,223,185,76,33,5549,218,-7,225,165,54,1363,15,12,5,45,60,27,61,2895,2825,2753,34796,18959,2747,2900,2772,2852,878,8320,769,76,78,46,15,223,151,223,185,73,78,46,33,74,769,552,710,77,10850,4358,35,27,12,5549,115,522
72627,20,short-lived broadleaves,895,15036250,389531.25,1.103179912,18,6,mixed,10.38703704,5.941099354,18.97777778,1.433333333,7.817592593,17.54444444,0.456275689,3819.033333,3631.522222,2936.966667,764.6444444,32.85107683,128.7111111,18.45555556,674.3877778,39.86659451,116.7377778,9.577777777,3677.254111,204.0580217,595.0835556,55.13377778,17.41111112,2.525925925,14.51851853,7.359259266,83.96296298,57.37777777,94.44444444,37.94074074,513.88,88.98892596,389.4982593,289.222037,100.9474075,14.3637037,76.74703708,48.13592593,1.136712,118.6666667,45.01207007,2399.663818,772.2223511,1442.513062,240,165,95,23,769,78,46,15,223,151,223,185,76,33,5549,218,-7,225,165,54,1363,15,12,5,45,60,27,61,2895,2825,2753,34796,18959,2747,2900,2772,2852,878,8320,769,76,78,46,15,223,151,223,185,73,78,46,33,74,769,552,710,77,10850,4358,35,27,12,5549,115,522
72637,16,Quercus robur&petraea,1336,38650524.69,506172.8395,1.774941436,34,6,mixed,10.39583333,5.960819833,18.9125,1.275,7.830208333,17.6375,0.455894475,3824.375,3652.35,2915.95,756.7875,33.54708099,129.6875,15.6625,674.63875,40.14057795,118.4975,9.86375,3681.104375,205.4148996,601.633875,55.25225,17.41666668,2.441666666,14.17083334,7.408333341,82.67916669,58.22083333,94.17916666,36.38333334,514.2920834,89.47158336,382.7789167,290.303,100.8583334,14.40666666,75.04833338,48.26083334,1.124963141,122.625,47.23063381,2399.663818,772.2223511,1442.513062,240,163,94,23,769,78,46,15,223,150,223,185,77,34,5502,216,-8,224,163,53,1371,14,10,6,51,56,25,66,2893,2824,2753,34450,18627,2747,2898,2772,2851,870,8318,769,77,78,46,15,223,150,223,185,72,78,46,34,74,769,550,707,77,10858,4343,35,27,12,5502,115,519
72637,6,Pinus sylvestris,1336,38650524.69,506172.8395,1.774941436,34,6,mixed,10.39583333,5.960819833,18.9125,1.275,7.830208333,17.6375,0.455894475,3824.375,3652.35,2915.95,756.7875,33.54708099,129.6875,15.6625,674.63875,40.14057795,118.4975,9.86375,3681.104375,205.4148996,601.633875,55.25225,17.41666668,2.441666666,14.17083334,7.408333341,82.67916669,58.22083333,94.17916666,36.38333334,514.2920834,89.47158336,382.7789167,290.303,100.8583334,14.40666666,75.04833338,48.26083334,1.124963141,122.625,47.23063381,2399.663818,772.2223511,1442.513062,240,163,94,23,769,78,46,15,223,150,223,185,77,34,5502,216,-8,224,163,53,1371,14,10,6,51,56,25,66,2893,2824,2753,34450,18627,2747,2898,2772,2851,870,8318,769,77,78,46,15,223,150,223,185,72,78,46,34,74,769,550,707,77,10858,4343,35,27,12,5502,115,519
72637,20,short-lived broadleaves,1336,38650524.69,506172.8395,1.774941436,34,6,mixed,10.39583333,5.960819833,18.9125,1.275,7.830208333,17.6375,0.455894475,3824.375,3652.35,2915.95,756.7875,33.54708099,129.6875,15.6625,674.63875,40.14057795,118.4975,9.86375,3681.104375,205.4148996,601.633875,55.25225,17.41666668,2.441666666,14.17083334,7.408333341,82.67916669,58.22083333,94.17916666,36.38333334,514.2920834,89.47158336,382.7789167,290.303,100.8583334,14.40666666,75.04833338,48.26083334,1.124963141,122.625,47.23063381,2399.663818,772.2223511,1442.513062,240,163,94,23,769,78,46,15,223,150,223,185,77,34,5502,216,-8,224,163,53,1371,14,10,6,51,56,25,66,2893,2824,2753,34450,18627,2747,2898,2772,2851,870,8318,769,77,78,46,15,223,150,223,185,72,78,46,34,74,769,550,707,77,10858,4343,35,27,12,5502,115,519
72637,20,short-lived broadleaves,1336,38650524.69,506172.8395,1.774941436,34,6,mixed,10.39583333,5.960819833,18.9125,1.275,7.830208333,17.6375,0.455894475,3824.375,3652.35,2915.95,756.7875,33.54708099,129.6875,15.6625,674.63875,40.14057795,118.4975,9.86375,3681.104375,205.4148996,601.633875,55.25225,17.41666668,2.441666666,14.17083334,7.408333341,82.67916669,58.22083333,94.17916666,36.38333334,514.2920834,89.47158336,382.7789167,290.303,100.8583334,14.40666666,75.04833338,48.26083334,1.124963141,122.625,47.23063381,2399.663818,772.2223511,1442.513062,240,163,94,23,769,78,46,15,223,150,223,185,77,34,5502,216,-8,224,163,53,1371,14,10,6,51,56,25,66,2893,2824,2753,34450,18627,2747,2898,2772,2851,870,8318,769,77,78,46,15,223,150,223,185,72,78,46,34,74,769,550,707,77,10858,4343,35,27,12,5502,115,519
72637,20,short-lived broadleaves,1336,38650524.69,506172.8395,1.774941436,34,6,mixed,10.39583333,5.960819833,18.9125,1.275,7.830208333,17.6375,0.455894475,3824.375,3652.35,2915.95,756.7875,33.54708099,129.6875,15.6625,674.63875,40.14057795,118.4975,9.86375,3681.104375,205.4148996,601.633875,55.25225,17.41666668,2.441666666,14.17083334,7.408333341,82.67916669,58.22083333,94.17916666,36.38333334,514.2920834,89.47158336,382.7789167,290.303,100.8583334,14.40666666,75.04833338,48.26083334,1.124963141,122.625,47.23063381,2399.663818,772.2223511,1442.513062,240,163,94,23,769,78,46,15,223,150,223,185,77,34,5502,216,-8,224,163,53,1371,14,10,6,51,56,25,66,2893,2824,2753,34450,18627,2747,2898,2772,2851,870,8318,769,77,78,46,15,223,150,223,185,72,78,46,34,74,769,550,707,77,10858,4343,35,27,12,5502,115,519
72637,20,short-lived broadleaves,1336,38650524.69,506172.8395,1.774941436,34,6,mixed,10.39583333,5.960819833,18.9125,1.275,7.830208333,17.6375,0.455894475,3824.375,3652.35,2915.95,756.7875,33.54708099,129.6875,15.6625,674.63875,40.14057795,118.4975,9.86375,3681.104375,205.4148996,601.633875,55.25225,17.41666668,2.441666666,14.17083334,7.408333341,82.67916669,58.22083333,94.17916666,36.38333334,514.2920834,89.47158336,382.7789167,290.303,100.8583334,14.40666666,75.04833338,48.26083334,1.124963141,122.625,47.23063381,2399.663818,772.2223511,1442.513062,240,163,94,23,769,78,46,15,223,150,223,185,77,34,5502,216,-8,224,163,53,1371,14,10,6,51,56,25,66,2893,2824,2753,34450,18627,2747,2898,2772,2851,870,8318,769,77,78,46,15,223,150,223,185,72,78,46,34,74,769,550,707,77,10858,4343,35,27,12,5502,115,519
72637,16,Quercus robur&petraea,1336,38650524.69,506172.8395,1.774941436,34,6,mixed,10.39583333,5.960819833,18.9125,1.275,7.830208333,17.6375,0.455894475,3824.375,3652.35,2915.95,756.7875,33.54708099,129.6875,15.6625,674.63875,40.14057795,118.4975,9.86375,3681.104375,205.4148996,601.633875,55.25225,17.41666668,2.441666666,14.17083334,7.408333341,82.67916669,58.22083333,94.17916666,36.38333334,514.2920834,89.47158336,382.7789167,290.303,100.8583334,14.40666666,75.04833338,48.26083334,1.124963141,122.625,47.23063381,2399.663818,772.2223511,1442.513062,240,163,94,23,769,78,46,15,223,150,223,185,77,34,5502,216,-8,224,163,53,1371,14,10,6,51,56,25,66,2893,2824,2753,34450,18627,2747,2898,2772,2851,870,8318,769,77,78,46,15,223,150,223,185,72,78,46,34,74,769,550,707,77,10858,4343,35,27,12,5502,115,519
72637,16,Quercus robur&petraea,1336,38650524.69,506172.8395,1.774941436,34,6,mixed,10.39583333,5.960819833,18.9125,1.275,7.830208333,17.6375,0.455894475,3824.375,3652.35,2915.95,756.7875,33.54708099,129.6875,15.6625,674.63875,40.14057795,118.4975,9.86375,3681.104375,205.4148996,601.633875,55.25225,17.41666668,2.441666666,14.17083334,7.408333341,82.67916669,58.22083333,94.17916666,36.38333334,514.2920834,89.47158336,382.7789167,290.303,100.8583334,14.40666666,75.04833338,48.26083334,1.124963141,122.625,47.23063381,2399.663818,772.2223511,1442.513062,240,163,94,23,769,78,46,15,223,150,223,185,77,34,5502,216,-8,224,163,53,1371,14,10,6,51,56,25,66,2893,2824,2753,34450,18627,2747,2898,2772,2851,870,8318,769,77,78,46,15,223,150,223,185,72,78,46,34,74,769,550,707,77,10858,4343,35,27,12,5502,115,519
72637,6,Pinus sylvestris,1336,38650524.69,506172.8395,1.774941436,34,6,mixed,10.39583333,5.960819833,18.9125,1.275,7.830208333,17.6375,0.455894475,3824.375,3652.35,2915.95,756.7875,33.54708099,129.6875,15.6625,674.63875,40.14057795,118.4975,9.86375,3681.104375,205.4148996,601.633875,55.25225,17.41666668,2.441666666,14.17083334,7.408333341,82.67916669,58.22083333,94.17916666,36.38333334,514.2920834,89.47158336,382.7789167,290.303,100.8583334,14.40666666,75.04833338,48.26083334,1.124963141,122.625,47.23063381,2399.663818,772.2223511,1442.513062,240,163,94,23,769,78,46,15,223,150,223,185,77,34,5502,216,-8,224,163,53,1371,14,10,6,51,56,25,66,2893,2824,2753,34450,18627,2747,2898,2772,2851,870,8318,769,77,78,46,15,223,150,223,185,72,78,46,34,74,769,550,707,77,10858,4343,35,27,12,5502,115,519
72637,6,Pinus sylvestris,1336,38650524.69,506172.8395,1.774941436,34,6,mixed,10.39583333,5.960819833,18.9125,1.275,7.830208333,17.6375,0.455894475,3824.375,3652.35,2915.95,756.7875,33.54708099,129.6875,15.6625,674.63875,40.14057795,118.4975,9.86375,3681.104375,205.4148996,601.633875,55.25225,17.41666668,2.441666666,14.17083334,7.408333341,82.67916669,58.22083333,94.17916666,36.38333334,514.2920834,89.47158336,382.7789167,290.303,100.8583334,14.40666666,75.04833338,48.26083334,1.124963141,122.625,47.23063381,2399.663818,772.2223511,1442.513062,240,163,94,23,769,78,46,15,223,150,223,185,77,34,5502,216,-8,224,163,53,1371,14,10,6,51,56,25,66,2893,2824,2753,34450,18627,2747,2898,2772,2851,870,8318,769,77,78,46,15,223,150,223,185,72,78,46,34,74,769,550,707,77,10858,4343,35,27,12,5502,115,519
72637,20,short-lived broadleaves,1336,38650524.69,506172.8395,1.774941436,34,6,mixed,10.39583333,5.960819833,18.9125,1.275,7.830208333,17.6375,0.455894475,3824.375,3652.35,2915.95,756.7875,33.54708099,129.6875,15.6625,674.63875,40.14057795,118.4975,9.86375,3681.104375,205.4148996,601.633875,55.25225,17.41666668,2.441666666,14.17083334,7.408333341,82.67916669,58.22083333,94.17916666,36.38333334,514.2920834,89.47158336,382.7789167,290.303,100.8583334,14.40666666,75.04833338,48.26083334,1.124963141,122.625,47.23063381,2399.663818,772.2223511,1442.513062,240,163,94,23,769,78,46,15,223,150,223,185,77,34,5502,216,-8,224,163,53,1371,14,10,6,51,56,25,66,2893,2824,2753,34450,18627,2747,2898,2772,2851,870,8318,769,77,78,46,15,223,150,223,185,72,78,46,34,74,769,550,707,77,10858,4343,35,27,12,5502,115,519
72637,20,short-lived broadleaves,1336,38650524.69,506172.8395,1.774941436,34,6,mixed,10.39583333,5.960819833,18.9125,1.275,7.830208333,17.6375,0.455894475,3824.375,3652.35,2915.95,756.7875,33.54708099,129.6875,15.6625,674.63875,40.14057795,118.4975,9.86375,3681.104375,205.4148996,601.633875,55.25225,17.41666668,2.441666666,14.17083334,7.408333341,82.67916669,58.22083333,94.17916666,36.38333334,514.2920834,89.47158336,382.7789167,290.303,100.8583334,14.40666666,75.04833338,48.26083334,1.124963141,122.625,47.23063381,2399.663818,772.2223511,1442.513062,240,163,94,23,769,78,46,15,223,150,223,185,77,34,5502,216,-8,224,163,53,1371,14,10,6,51,56,25,66,2893,2824,2753,34450,18627,2747,2898,2772,2851,870,8318,769,77,78,46,15,223,150,223,185,72,78,46,34,74,769,550,707,77,10858,4343,35,27,12,5502,115,519
72637,20,short-lived broadleaves,1336,38650524.69,506172.8395,1.774941436,34,6,mixed,10.39583333,5.960819833,18.9125,1.275,7.830208333,17.6375,0.455894475,3824.375,3652.35,2915.95,756.7875,33.54708099,129.6875,15.6625,674.63875,40.14057795,118.4975,9.86375,3681.104375,205.4148996,601.633875,55.25225,17.41666668,2.441666666,14.17083334,7.408333341,82.67916669,58.22083333,94.17916666,36.38333334,514.2920834,89.47158336,382.7789167,290.303,100.8583334,14.40666666,75.04833338,48.26083334,1.124963141,122.625,47.23063381,2399.663818,772.2223511,1442.513062,240,163,94,23,769,78,46,15,223,150,223,185,77,34,5502,216,-8,224,163,53,1371,14,10,6,51,56,25,66,2893,2824,2753,34450,18627,2747,2898,2772,2851,870,8318,769,77,78,46,15,223,150,223,185,72,78,46,34,74,769,550,707,77,10858,4343,35,27,12,5502,115,519
72637,20,short-lived broadleaves,1336,38650524.69,506172.8395,1.774941436,34,6,mixed,10.39583333,5.960819833,18.9125,1.275,7.830208333,17.6375,0.455894475,3824.375,3652.35,2915.95,756.7875,33.54708099,129.6875,15.6625,674.63875,40.14057795,118.4975,9.86375,3681.104375,205.4148996,601.633875,55.25225,17.41666668,2.441666666,14.17083334,7.408333341,82.67916669,58.22083333,94.17916666,36.38333334,514.2920834,89.47158336,382.7789167,290.303,100.8583334,14.40666666,75.04833338,48.26083334,1.124963141,122.625,47.23063381,2399.663818,772.2223511,1442.513062,240,163,94,23,769,78,46,15,223,150,223,185,77,34,5502,216,-8,224,163,53,1371,14,10,6,51,56,25,66,2893,2824,2753,34450,18627,2747,2898,2772,2851,870,8318,769,77,78,46,15,223,150,223,185,72,78,46,34,74,769,550,707,77,10858,4343,35,27,12,5502,115,519
72637,20,short-lived broadleaves,1336,38650524.69,506172.8395,1.774941436,34,6,mixed,10.39583333,5.960819833,18.9125,1.275,7.830208333,17.6375,0.455894475,3824.375,3652.35,2915.95,756.7875,33.54708099,129.6875,15.6625,674.63875,40.14057795,118.4975,9.86375,3681.104375,205.4148996,601.633875,55.25225,17.41666668,2.441666666,14.17083334,7.408333341,82.67916669,58.22083333,94.17916666,36.38333334,514.2920834,89.47158336,382.7789167,290.303,100.8583334,14.40666666,75.04833338,48.26083334,1.124963141,122.625,47.23063381,2399.663818,772.2223511,1442.513062,240,163,94,23,769,78,46,15,223,150,223,185,77,34,5502,216,-8,224,163,53,1371,14,10,6,51,56,25,66,2893,2824,2753,34450,18627,2747,2898,2772,2851,870,8318,769,77,78,46,15,223,150,223,185,72,78,46,34,74,769,550,707,77,10858,4343,35,27,12,5502,115,519
72637,20,short-lived broadleaves,1336,38650524.69,506172.8395,1.774941436,34,6,mixed,10.39583333,5.960819833,18.9125,1.275,7.830208333,17.6375,0.455894475,3824.375,3652.35,2915.95,756.7875,33.54708099,129.6875,15.6625,674.63875,40.14057795,118.4975,9.86375,3681.104375,205.4148996,601.633875,55.25225,17.41666668,2.441666666,14.17083334,7.408333341,82.67916669,58.22083333,94.17916666,36.38333334,514.2920834,89.47158336,382.7789167,290.303,100.8583334,14.40666666,75.04833338,48.26083334,1.124963141,122.625,47.23063381,2399.663818,772.2223511,1442.513062,240,163,94,23,769,78,46,15,223,150,223,185,77,34,5502,216,-8,224,163,53,1371,14,10,6,51,56,25,66,2893,2824,2753,34450,18627,2747,2898,2772,2851,870,8318,769,77,78,46,15,223,150,223,185,72,78,46,34,74,769,550,707,77,10858,4343,35,27,12,5502,115,519
72637,20,short-lived broadleaves,1336,38650524.69,506172.8395,1.774941436,34,6,mixed,10.39583333,5.960819833,18.9125,1.275,7.830208333,17.6375,0.455894475,3824.375,3652.35,2915.95,756.7875,33.54708099,129.6875,15.6625,674.63875,40.14057795,118.4975,9.86375,3681.104375,205.4148996,601.633875,55.25225,17.41666668,2.441666666,14.17083334,7.408333341,82.67916669,58.22083333,94.17916666,36.38333334,514.2920834,89.47158336,382.7789167,290.303,100.8583334,14.40666666,75.04833338,48.26083334,1.124963141,122.625,47.23063381,2399.663818,772.2223511,1442.513062,240,163,94,23,769,78,46,15,223,150,223,185,77,34,5502,216,-8,224,163,53,1371,14,10,6,51,56,25,66,2893,2824,2753,34450,18627,2747,2898,2772,2851,870,8318,769,77,78,46,15,223,150,223,185,72,78,46,34,74,769,550,707,77,10858,4343,35,27,12,5502,115,519
72637,6,Pinus sylvestris,1336,38650524.69,506172.8395,1.774941436,34,6,mixed,10.39583333,5.960819833,18.9125,1.275,7.830208333,17.6375,0.455894475,3824.375,3652.35,2915.95,756.7875,33.54708099,129.6875,15.6625,674.63875,40.14057795,118.4975,9.86375,3681.104375,205.4148996,601.633875,55.25225,17.41666668,2.441666666,14.17083334,7.408333341,82.67916669,58.22083333,94.17916666,36.38333334,514.2920834,89.47158336,382.7789167,290.303,100.8583334,14.40666666,75.04833338,48.26083334,1.124963141,122.625,47.23063381,2399.663818,772.2223511,1442.513062,240,163,94,23,769,78,46,15,223,150,223,185,77,34,5502,216,-8,224,163,53,1371,14,10,6,51,56,25,66,2893,2824,2753,34450,18627,2747,2898,2772,2851,870,8318,769,77,78,46,15,223,150,223,185,72,78,46,34,74,769,550,707,77,10858,4343,35,27,12,5502,115,519
72637,20,short-lived broadleaves,1336,38650524.69,506172.8395,1.774941436,34,6,mixed,10.39583333,5.960819833,18.9125,1.275,7.830208333,17.6375,0.455894475,3824.375,3652.35,2915.95,756.7875,33.54708099,129.6875,15.6625,674.63875,40.14057795,118.4975,9.86375,3681.104375,205.4148996,601.633875,55.25225,17.41666668,2.441666666,14.17083334,7.408333341,82.67916669,58.22083333,94.17916666,36.38333334,514.2920834,89.47158336,382.7789167,290.303,100.8583334,14.40666666,75.04833338,48.26083334,1.124963141,122.625,47.23063381,2399.663818,772.2223511,1442.513062,240,163,94,23,769,78,46,15,223,150,223,185,77,34,5502,216,-8,224,163,53,1371,14,10,6,51,56,25,66,2893,2824,2753,34450,18627,2747,2898,2772,2851,870,8318,769,77,78,46,15,223,150,223,185,72,78,46,34,74,769,550,707,77,10858,4343,35,27,12,5502,115,519
72637,20,short-lived broadleaves,1336,38650524.69,506172.8395,1.774941436,34,6,mixed,10.39583333,5.960819833,18.9125,1.275,7.830208333,17.6375,0.455894475,3824.375,3652.35,2915.95,756.7875,33.54708099,129.6875,15.6625,674.63875,40.14057795,118.4975,9.86375,3681.104375,205.4148996,601.633875,55.25225,17.41666668,2.441666666,14.17083334,7.408333341,82.67916669,58.22083333,94.17916666,36.38333334,514.2920834,89.47158336,382.7789167,290.303,100.8583334,14.40666666,75.04833338,48.26083334,1.124963141,122.625,47.23063381,2399.663818,772.2223511,1442.513062,240,163,94,23,769,78,46,15,223,150,223,185,77,34,5502,216,-8,224,163,53,1371,14,10,6,51,56,25,66,2893,2824,2753,34450,18627,2747,2898,2772,2851,870,8318,769,77,78,46,15,223,150,223,185,72,78,46,34,74,769,550,707,77,10858,4343,35,27,12,5502,115,519
72637,16,Quercus robur&petraea,1336,38650524.69,506172.8395,1.774941436,34,6,mixed,10.39583333,5.960819833,18.9125,1.275,7.830208333,17.6375,0.455894475,3824.375,3652.35,2915.95,756.7875,33.54708099,129.6875,15.6625,674.63875,40.14057795,118.4975,9.86375,3681.104375,205.4148996,601.633875,55.25225,17.41666668,2.441666666,14.17083334,7.408333341,82.67916669,58.22083333,94.17916666,36.38333334,514.2920834,89.47158336,382.7789167,290.303,100.8583334,14.40666666,75.04833338,48.26083334,1.124963141,122.625,47.23063381,2399.663818,772.2223511,1442.513062,240,163,94,23,769,78,46,15,223,150,223,185,77,34,5502,216,-8,224,163,53,1371,14,10,6,51,56,25,66,2893,2824,2753,34450,18627,2747,2898,2772,2851,870,8318,769,77,78,46,15,223,150,223,185,72,78,46,34,74,769,550,707,77,10858,4343,35,27,12,5502,115,519
72637,19,long-lived broadleaves,1336,38650524.69,506172.8395,1.774941436,34,6,mixed,10.39583333,5.960819833,18.9125,1.275,7.830208333,17.6375,0.455894475,3824.375,3652.35,2915.95,756.7875,33.54708099,129.6875,15.6625,674.63875,40.14057795,118.4975,9.86375,3681.104375,205.4148996,601.633875,55.25225,17.41666668,2.441666666,14.17083334,7.408333341,82.67916669,58.22083333,94.17916666,36.38333334,514.2920834,89.47158336,382.7789167,290.303,100.8583334,14.40666666,75.04833338,48.26083334,1.124963141,122.625,47.23063381,2399.663818,772.2223511,1442.513062,240,163,94,23,769,78,46,15,223,150,223,185,77,34,5502,216,-8,224,163,53,1371,14,10,6,51,56,25,66,2893,2824,2753,34450,18627,2747,2898,2772,2851,870,8318,769,77,78,46,15,223,150,223,185,72,78,46,34,74,769,550,707,77,10858,4343,35,27,12,5502,115,519
72637,6,Pinus sylvestris,1336,38650524.69,506172.8395,1.774941436,34,6,mixed,10.39583333,5.960819833,18.9125,1.275,7.830208333,17.6375,0.455894475,3824.375,3652.35,2915.95,756.7875,33.54708099,129.6875,15.6625,674.63875,40.14057795,118.4975,9.86375,3681.104375,205.4148996,601.633875,55.25225,17.41666668,2.441666666,14.17083334,7.408333341,82.67916669,58.22083333,94.17916666,36.38333334,514.2920834,89.47158336,382.7789167,290.303,100.8583334,14.40666666,75.04833338,48.26083334,1.124963141,122.625,47.23063381,2399.663818,772.2223511,1442.513062,240,163,94,23,769,78,46,15,223,150,223,185,77,34,5502,216,-8,224,163,53,1371,14,10,6,51,56,25,66,2893,2824,2753,34450,18627,2747,2898,2772,2851,870,8318,769,77,78,46,15,223,150,223,185,72,78,46,34,74,769,550,707,77,10858,4343,35,27,12,5502,115,519
72948,20,short-lived broadleaves,785,28217407.41,3500277.778,-1.113725573,20,16,mixed,10.48484848,5.97633903,19.15454545,1.572727272,7.94469697,17.58181818,0.460381103,3851.872727,3657.263636,2881.390909,754.5727273,31.42072711,124.6272727,19.30909091,680.5463636,40.00544911,117.0027273,9.822727272,3716.715545,204.030975,598.9957273,55.55545455,17.68484849,2.624242423,12.84545455,7.557575763,79.24848485,59.85151515,92.25454545,37.70909091,522.1069697,89.76663639,336.7200303,302.8567576,102.7806061,14.51727273,66.02242428,50.20878788,1.114039676,150.9090909,44.3432776,2399.663818,772.2223511,1442.513062,240,165,96,23,766,77,46,15,223,151,223,184,76,33,5554,218,-7,225,165,55,1360,15,12,6,45,58,29,59,2895,2826,2753,35045,19194,2747,2900,2772,2852,881,8321,766,76,77,46,15,223,151,223,184,73,77,46,33,74,766,553,712,77,10765,4367,35,27,11,5554,115,517
72948,19,long-lived broadleaves,785,28217407.41,3500277.778,-1.113725573,20,16,mixed,10.48484848,5.97633903,19.15454545,1.572727272,7.94469697,17.58181818,0.460381103,3851.872727,3657.263636,2881.390909,754.5727273,31.42072711,124.6272727,19.30909091,680.5463636,40.00544911,117.0027273,9.822727272,3716.715545,204.030975,598.9957273,55.55545455,17.68484849,2.624242423,12.84545455,7.557575763,79.24848485,59.85151515,92.25454545,37.70909091,522.1069697,89.76663639,336.7200303,302.8567576,102.7806061,14.51727273,66.02242428,50.20878788,1.114039676,150.9090909,44.3432776,2399.663818,772.2223511,1442.513062,240,165,96,23,766,77,46,15,223,151,223,184,76,33,5554,218,-7,225,165,55,1360,15,12,6,45,58,29,59,2895,2826,2753,35045,19194,2747,2900,2772,2852,881,8321,766,76,77,46,15,223,151,223,184,73,77,46,33,74,766,553,712,77,10765,4367,35,27,11,5554,115,517
75266,20,short-lived broadleaves,339,24653344.44,598411.1111,1.013120053,24,5,mixed,10.17222223,5.960344652,18.68888889,1.211111111,7.937962962,17.47777778,0.46448238,3742.911111,3580.588889,2797.644444,738.7777778,33.47226803,129.1222222,15.62222222,666.6233333,39.21265374,116.1866667,9.818888888,3665.426222,206.5219298,601.8048889,54.05544444,17.24444444,2.251851851,12.47407408,7.54814816,77.81851856,54.54074074,93.78518519,34.13703704,518.9341112,94.18433337,330.3791481,335.287926,100.4274073,15.09407408,63.80888889,55.62555557,1.110971989,136.2222222,47.66595097,1989.85376,770.2211914,1339.664063,240,160,91,21,767,78,45,15,220,149,220,184,77,34,5448,215,-10,225,160,50,1345,16,12,5,43,59,29,58,2890,2821,2751,33516,17815,2747,2896,2774,2847,852,8315,767,77,78,45,15,220,149,220,184,70,78,45,34,74,767,546,700,78,10963,4301,36,27,12,5448,114,508
75266,20,short-lived broadleaves,339,24653344.44,598411.1111,1.013120053,24,5,mixed,10.17222223,5.960344652,18.68888889,1.211111111,7.937962962,17.47777778,0.46448238,3742.911111,3580.588889,2797.644444,738.7777778,33.47226803,129.1222222,15.62222222,666.6233333,39.21265374,116.1866667,9.818888888,3665.426222,206.5219298,601.8048889,54.05544444,17.24444444,2.251851851,12.47407408,7.54814816,77.81851856,54.54074074,93.78518519,34.13703704,518.9341112,94.18433337,330.3791481,335.287926,100.4274073,15.09407408,63.80888889,55.62555557,1.110971989,136.2222222,47.66595097,1989.85376,770.2211914,1339.664063,240,160,91,21,767,78,45,15,220,149,220,184,77,34,5448,215,-10,225,160,50,1345,16,12,5,43,59,29,58,2890,2821,2751,33516,17815,2747,2896,2774,2847,852,8315,767,77,78,45,15,220,149,220,184,70,78,45,34,74,767,546,700,78,10963,4301,36,27,12,5448,114,508
